,rev_id,article_quality,page,country,population,region
43369,789802673,Start,Béatrice Nirere,Rwanda,12.952,AFRICA
43370,789802705,Start,Rose Mukantabana,Rwanda,12.952,AFRICA
43371,789802734,B,Pauline Nyiramasuhuko,Rwanda,12.952,AFRICA
43372,789802808,C,Victoire Ingabire Umuhoza,Rwanda,12.952,AFRICA
43373,789802907,C,Rosemary Museminali,Rwanda,12.952,AFRICA
43374,789803136,Start,Agathe Habyarimana,Rwanda,12.952,AFRICA
43375,790009004,Stub,Agnès Ntamabyaliro Rutagwera,Rwanda,12.952,AFRICA
43376,790009018,Stub,Anne-Marie Kantengwa,Rwanda,12.952,AFRICA
43377,790009033,Stub,Bernard Ntaganda,Rwanda,12.952,AFRICA
43378,790009042,Stub,Daphrose Gahakwa,Rwanda,12.952,AFRICA
43379,790009048,Stub,Emmanuel Habyarimana,Rwanda,12.952,AFRICA
43380,790009085,Stub,Jean de Dieu Ntiruhungwa,Rwanda,12.952,AFRICA
43381,790009087,Start,Jean-Baptiste Gatete,Rwanda,12.952,AFRICA
43382,790009091,Stub,Jérôme Bicamumpaka,Rwanda,12.952,AFRICA
43383,790009111,Start,Lando Ndasingwa,Rwanda,12.952,AFRICA
43384,790009114,Stub,Prosper Higiro,Rwanda,12.952,AFRICA
43385,790009116,Stub,Theogene Rudasingwa,Rwanda,12.952,AFRICA
43386,790142861,Stub,Augustin Bizimana,Rwanda,12.952,AFRICA
43387,790143772,Start,Augustin Ngirabatware,Rwanda,12.952,AFRICA
43388,790246948,Start,Joy Mukanyange,Rwanda,12.952,AFRICA
43389,791676386,Stub,Anastase Gasana,Rwanda,12.952,AFRICA
43390,793207168,Start,Dominique Mbonyumutwa,Rwanda,12.952,AFRICA
43391,793946113,Start,Jean Damascene Ntawukuriryayo,Rwanda,12.952,AFRICA
43392,794209191,Start,Frank Habineza,Rwanda,12.952,AFRICA
43393,794213425,Stub,Christophe Bazivamo,Rwanda,12.952,AFRICA
43394,794228811,C,Ange Kagame,Rwanda,12.952,AFRICA
43395,794273071,Start,List of Presidents of Rwanda,Rwanda,12.952,AFRICA
43396,795032397,Start,Stella Ford Mugabo,Rwanda,12.952,AFRICA
43397,796202296,Start,Grégoire Kayibanda,Rwanda,12.952,AFRICA
43398,796953138,C,Aloisea Inyumba,Rwanda,12.952,AFRICA
43399,796954236,Start,Protais Zigiranyirazo,Rwanda,12.952,AFRICA
43400,796969975,Stub,André Ntagerura,Rwanda,12.952,AFRICA
43401,797221138,Start,Jeannette Kagame,Rwanda,12.952,AFRICA
43402,798289991,Start,Valentine Rugwabiza,Rwanda,12.952,AFRICA
43403,798403361,Start,Espérance Nyirasafari,Rwanda,12.952,AFRICA
43404,798413243,Start,Julienne Uwacu,Rwanda,12.952,AFRICA
43405,798467682,Start,Bernard Makuza,Rwanda,12.952,AFRICA
43406,798467708,Start,Pierre Habumuremyi,Rwanda,12.952,AFRICA
43407,798467876,Stub,Dismas Nsengiyaremye,Rwanda,12.952,AFRICA
43408,798467972,Start,Prime Minister of Rwanda,Rwanda,12.952,AFRICA
43409,799309955,Start,James Musoni,Rwanda,12.952,AFRICA
43410,799451354,Stub,Tharcisse Karugarama,Rwanda,12.952,AFRICA
43411,799472311,C,Patrick Mazimhaka,Rwanda,12.952,AFRICA
43412,800014473,Stub,Anastase Murekezi,Rwanda,12.952,AFRICA
43413,800736705,Stub,Sylvestre Nsanzimana,Rwanda,12.952,AFRICA
43414,800818795,Start,Pierre-Célestin Rwigema,Rwanda,12.952,AFRICA
43415,800888594,Start,Francine Tumushime,Rwanda,12.952,AFRICA
43416,800888705,Start,Rosemary Mbabazi,Rwanda,12.952,AFRICA
43417,800964757,Start,Clare Akamanzi,Rwanda,12.952,AFRICA
43418,801089193,Start,Fanfan Rwanyindo Kayirangwa,Rwanda,12.952,AFRICA
43419,801288668,Start,Jean-Philbert Nsengimana,Rwanda,12.952,AFRICA
43420,801296212,Start,Francis Kaboneka,Rwanda,12.952,AFRICA
43421,801296514,Start,Gérardine Mukeshimana,Rwanda,12.952,AFRICA
43422,801296810,C,Louise Mushikiwabo,Rwanda,12.952,AFRICA
43423,801298278,Start,Johnston Busingye,Rwanda,12.952,AFRICA
43424,801298466,Start,Diane Gashumba,Rwanda,12.952,AFRICA
43425,801298694,Start,Judith Uwizeye,Rwanda,12.952,AFRICA
43426,801299051,Stub,Marie-Solange Kayisire,Rwanda,12.952,AFRICA
43427,801312402,Start,Vincent Munyeshyaka,Rwanda,12.952,AFRICA
43428,801365078,Stub,Édouard Karemera,Rwanda,12.952,AFRICA
43429,801458062,Start,Thomas Nahimana,Rwanda,12.952,AFRICA
43430,801993591,Start,Édouard Ngirente,Rwanda,12.952,AFRICA
43431,802005348,Start,Vincent Biruta,Rwanda,12.952,AFRICA
43432,802109305,Start,Théodore Sindikubwabo,Rwanda,12.952,AFRICA
43433,802200294,C,Juvénal Habyarimana,Rwanda,12.952,AFRICA
43434,802353637,Start,Papias Malimba Musafiri,Rwanda,12.952,AFRICA
43435,802499965,Stub,Augustin Iyamuremye,Rwanda,12.952,AFRICA
43436,802677491,C,Pasteur Bizimungu,Rwanda,12.952,AFRICA
43437,802694017,Start,Germaine Kamayirese,Rwanda,12.952,AFRICA
43438,802792491,C,Diane Rwigara,Rwanda,12.952,AFRICA
43439,803612787,C,Richard Sezibera,Rwanda,12.952,AFRICA
43440,803652448,Start,Marcel Gatsinzi,Rwanda,12.952,AFRICA
43441,803785611,Start,John Rwangombwa,Rwanda,12.952,AFRICA
43442,803868218,Start,Jacques Bihozagara,Rwanda,12.952,AFRICA
43443,804070511,Stub,Faustin Twagiramungu,Rwanda,12.952,AFRICA
43444,804436711,Start,Alvera Mukabaramba,Rwanda,12.952,AFRICA
43445,804464577,Stub,Odette Nyiramilimo,Rwanda,12.952,AFRICA
43446,804579802,Start,Claver Gatete,Rwanda,12.952,AFRICA
43447,806007566,FA,Paul Kagame,Rwanda,12.952,AFRICA
43448,806161276,C,Agathe Uwilingiyimana,Rwanda,12.952,AFRICA
43449,806345919,C,Agnes Binagwaho,Rwanda,12.952,AFRICA
43450,806645308,Start,Monique Nsanzabaganwa,Rwanda,12.952,AFRICA
43451,806700201,Stub,Faustin Rucogoza,Rwanda,12.952,AFRICA
43452,806785264,Start,Jeanne d’Arc Debonheur,Rwanda,12.952,AFRICA
43453,807333725,Start,Silas Lwakabamba,Rwanda,12.952,AFRICA
43454,709332979,C,Onalsyn Zhumabekov,Kazakhstan,18.732,ASIA
43455,709333345,Stub,Nurlan Iskakov,Kazakhstan,18.732,ASIA
43456,709333472,Stub,Temirkhan Dosmukhanbetov,Kazakhstan,18.732,ASIA
43457,709333563,C,Oralbay Abdykarimov,Kazakhstan,18.732,ASIA
43458,709333730,Stub,Rashid Tusupbekov,Kazakhstan,18.732,ASIA
43459,709339604,Stub,Yurii Khitrin,Kazakhstan,18.732,ASIA
43460,709375477,Stub,Anatoly Dernovoi,Kazakhstan,18.732,ASIA
43461,709447819,Stub,Oralbeg Abdu Kerimovic,Kazakhstan,18.732,ASIA
43462,712783326,Stub,Berdibek Saparbayev,Kazakhstan,18.732,ASIA
43463,715554171,Stub,Turar Ryskulov,Kazakhstan,18.732,ASIA
43464,717789090,Stub,Adil Shayakhmetov,Kazakhstan,18.732,ASIA
43465,719482904,Stub,Arken Arystanov,Kazakhstan,18.732,ASIA
43466,720942642,Stub,Musabek Alimbekov,Kazakhstan,18.732,ASIA
43467,720953966,Stub,Vladimir Bozhko,Kazakhstan,18.732,ASIA
43468,720985552,Stub,Talgat Ermegiyaev,Kazakhstan,18.732,ASIA
43469,721294882,Stub,Kalmukhanbet Kassymov,Kazakhstan,18.732,ASIA
43470,727374573,Start,Baurzhan Abdishev,Kazakhstan,18.732,ASIA
43471,737073261,Stub,Vladimir Shkolnik,Kazakhstan,18.732,ASIA
43472,737555024,Stub,First Lady of Kazakhstan,Kazakhstan,18.732,ASIA
43473,737633752,Start,Sara Nazarbayeva,Kazakhstan,18.732,ASIA
43474,746167592,Stub,Zhenis Kassymbek,Kazakhstan,18.732,ASIA
43475,748418228,Stub,Bakhytzhan Zhumagulov,Kazakhstan,18.732,ASIA
43476,748997755,Stub,Zhanseit Tuymenbayev,Kazakhstan,18.732,ASIA
43477,750187621,Stub,Bulat Aqchulaqov,Kazakhstan,18.732,ASIA
43478,759703961,C,Nurbank murder case,Kazakhstan,18.732,ASIA
43479,763858542,Stub,Bakhyt Sultanov,Kazakhstan,18.732,ASIA
43480,768907975,C,Ermukhamet Ertysbayev,Kazakhstan,18.732,ASIA
43481,771435404,Start,Kanat Saudabayev,Kazakhstan,18.732,ASIA
43482,773074208,Start,Kairat Kelimbetov,Kazakhstan,18.732,ASIA
43483,777980659,Stub,Kanat Bozumbayev,Kazakhstan,18.732,ASIA
43484,778214580,Stub,Asset Issekeshev,Kazakhstan,18.732,ASIA
43485,779074220,Stub,Azat Peruashev,Kazakhstan,18.732,ASIA
43486,779370383,Stub,Zagipa Baliyeva,Kazakhstan,18.732,ASIA
43487,779370456,Start,Gulzhan Karagusova,Kazakhstan,18.732,ASIA
43488,779370500,Start,Natalya Korzhova,Kazakhstan,18.732,ASIA
43489,779370668,Stub,Byrganym Aitimova,Kazakhstan,18.732,ASIA
43490,783314926,C,Marat Aldangorovich Sarsembaev,Kazakhstan,18.732,ASIA
43491,783316831,Start,Rashid Nugmanov,Kazakhstan,18.732,ASIA
43492,787430167,C,Abish Kekilbayev,Kazakhstan,18.732,ASIA
43493,788685633,Start,Akhmetzhan Yessimov,Kazakhstan,18.732,ASIA
43494,788707018,C,Vladimir Kozlov (politician),Kazakhstan,18.732,ASIA
43495,789446091,Stub,Bolat Zhamishev,Kazakhstan,18.732,ASIA
43496,789946902,Stub,Askar Myrzakhmetov,Kazakhstan,18.732,ASIA
43497,789946935,Stub,Askar Zhumagaliyev,Kazakhstan,18.732,ASIA
43498,792822865,Stub,Zhanar Aitzhanova,Kazakhstan,18.732,ASIA
43499,792951884,Stub,Yerzhan Ashikbayev,Kazakhstan,18.732,ASIA
43500,795047660,C,Adilbek Zhaksybekov,Kazakhstan,18.732,ASIA
43501,795362990,Start,Amangeldy Shabdarbayev,Kazakhstan,18.732,ASIA
43502,795977935,Start,Rauan Kenzhekhanuly,Kazakhstan,18.732,ASIA
43503,796193664,Stub,Nygmet Nurmakov,Kazakhstan,18.732,ASIA
43504,797008293,Start,Aslan Musin,Kazakhstan,18.732,ASIA
43505,797506808,Stub,Bektas Beknazarov,Kazakhstan,18.732,ASIA
43506,797881785,C,Marat Tazhin,Kazakhstan,18.732,ASIA
43507,798439598,C,Sagadat Nurmagambetov,Kazakhstan,18.732,ASIA
43508,798561903,Start,Kuanyshbek Yessekeev,Kazakhstan,18.732,ASIA
43509,798588600,Start,Igor Rogov,Kazakhstan,18.732,ASIA
43510,798903610,C,Daniyal Akhmetov,Kazakhstan,18.732,ASIA
43511,798960856,Start,Dariga Nazarbayeva,Kazakhstan,18.732,ASIA
43512,799792910,Start,List of leaders of Kazakhstan,Kazakhstan,18.732,ASIA
43513,799940418,B,Rakhat Aliyev,Kazakhstan,18.732,ASIA
43514,800426126,Start,Sauat Mynbayev,Kazakhstan,18.732,ASIA
43515,800661220,C,Grigori Marchenko,Kazakhstan,18.732,ASIA
43516,800663622,Start,Mukhtar Kul-Mukhammed,Kazakhstan,18.732,ASIA
43517,800663985,Stub,Oleg Soskovets,Kazakhstan,18.732,ASIA
43518,801427009,Start,Altynbek Sarsenbayuly,Kazakhstan,18.732,ASIA
43519,801771358,C,Viktor Khrapunov,Kazakhstan,18.732,ASIA
43520,801938541,Start,Yerik Asanbayev,Kazakhstan,18.732,ASIA
43521,801946174,C,Erlan Idrissov,Kazakhstan,18.732,ASIA
43522,803787562,Start,Umirzak Shukeyev,Kazakhstan,18.732,ASIA
43523,803794701,Stub,Shalbay Kulmakhanov,Kazakhstan,18.732,ASIA
43524,803794730,Stub,Zamanbek Nurkadilov,Kazakhstan,18.732,ASIA
43525,804670952,Stub,Galym Orazbakov,Kazakhstan,18.732,ASIA
43526,805854969,Start,Dzhambulat Zhakievich Sarsenov,Kazakhstan,18.732,ASIA
43527,806408820,C,President of Kazakhstan,Kazakhstan,18.732,ASIA
43528,806605638,Start,Mukhtar Altynbayev,Kazakhstan,18.732,ASIA
43529,807014335,Stub,Gulshara Abdykhalikova,Kazakhstan,18.732,ASIA
43530,807334444,Start,Yerzhan Dosmukhamedov,Kazakhstan,18.732,ASIA
43531,807478471,B,Nursultan Nazarbayev,Kazakhstan,18.732,ASIA
43532,709788113,Stub,Nabil Al Fadl,Kuwait,4.691,ASIA
43533,716656122,Stub,Ibrahim Al-Mudhaf,Kuwait,4.691,ASIA
43534,727406050,Start,Ibrahim Khraibut,Kuwait,4.691,ASIA
43535,735943264,Stub,Saad Bin Tefla,Kuwait,4.691,ASIA
43536,745757718,Start,Mohammad Al Khalid Al Sabah,Kuwait,4.691,ASIA
43537,760533559,Stub,Nouriya Al-Subaih,Kuwait,4.691,ASIA
43538,760533560,Stub,Salwa al-Jassar,Kuwait,4.691,ASIA
43539,760533561,Start,Aseel al-Awadhi,Kuwait,4.691,ASIA
43540,761628121,Stub,Taibah Al-Ibrahim,Kuwait,4.691,ASIA
43541,778198514,C,Rola Dashti,Kuwait,4.691,ASIA
43542,780214466,Stub,Khaled Al Jarrah Al Sabah,Kuwait,4.691,ASIA
43543,783592151,Start,Abdullah II Al-Sabah,Kuwait,4.691,ASIA
43544,783592286,Stub,Jaber II Al-Sabah,Kuwait,4.691,ASIA
43545,783592749,C,Saad Al-Salim Al-Sabah,Kuwait,4.691,ASIA
43546,785734462,Stub,Mohammed Al-Sanousi,Kuwait,4.691,ASIA
43547,788466608,Start,Massouma al-Mubarak,Kuwait,4.691,ASIA
43548,788529501,Start,Salem Abdulaziz Al Sabah,Kuwait,4.691,ASIA
43549,788557231,Stub,Mohammed Abdullah Al-Ajmi,Kuwait,4.691,ASIA
43550,790603354,C,Sabah Al-Khalid Al-Sabah,Kuwait,4.691,ASIA
43551,794407772,Start,Ali Hussain Al-Awadhi,Kuwait,4.691,ASIA
43552,794966216,Stub,Salim Al-Mubarak Al-Sabah,Kuwait,4.691,ASIA
43553,795974359,Start,Sabah Al-Salim Al-Sabah,Kuwait,4.691,ASIA
43554,796299163,Start,Ahmad Al Khalid Al Sabah,Kuwait,4.691,ASIA
43555,796885347,C,List of emirs of Kuwait,Kuwait,4.691,ASIA
43556,799046185,GA,Mubarak Al-Sabah,Kuwait,4.691,ASIA
43557,799046858,Stub,Muhammad Al-Sabah,Kuwait,4.691,ASIA
43558,800054110,C,Salem Al-Ali Al-Sabah,Kuwait,4.691,ASIA
43559,800821907,Start,Abdullah Al-Salim Al-Sabah,Kuwait,4.691,ASIA
43560,801148139,C,Waleed Al-Tabtabaie,Kuwait,4.691,ASIA
43561,802049702,C,Sabah Al-Ahmad Al-Jaber Al-Sabah,Kuwait,4.691,ASIA
43562,802436404,Stub,Abdullah I Al-Sabah,Kuwait,4.691,ASIA
43563,802436596,Stub,Jaber I Al-Sabah,Kuwait,4.691,ASIA
43564,802436722,Stub,Sabah II Al-Sabah,Kuwait,4.691,ASIA
43565,802438284,Start,Sabah I bin Jaber,Kuwait,4.691,ASIA
43566,805287882,C,Ahmad Al-Jaber Al-Sabah,Kuwait,4.691,ASIA
43567,806883281,C,Jaber Al-Ahmad Al-Sabah,Kuwait,4.691,ASIA
43568,807178230,Start,Safa Al Hashem,Kuwait,4.691,ASIA
43569,709811480,Stub,Alejandro José Suárez Luzardo,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43570,709838351,Stub,Francisco Cabrera Santos,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43571,711197433,Stub,Rubén Pacheco (Venezuela),Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43572,712967171,Stub,Gustavo Rangel Briceño,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43573,714124564,Stub,Manuel Felipe Rugeles,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43574,717906752,Stub,Hugo José García Hernández,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43575,718610965,Stub,Ramón Martínez (Governor),Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43576,718634425,Stub,Eduardo Lapi,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43577,718767949,Stub,Julio León (Venezuelan politician),Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43578,719003043,Stub,Miguel Peña,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43579,719363482,Stub,Germán Mavare,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43580,720845594,Stub,Francisco Alvarado Arellano,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43581,720845630,Stub,José Ignacio Cárdenas,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43582,721034229,Stub,Venancio Antonio Morin,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43583,721643072,Start,Eduardo Fernández (Venezuelan politician),Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43584,722525299,Stub,Vicente José Gregorio Díaz Silva,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43585,723124729,Stub,Ricardo Sánchez Mujica,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43586,725376957,Start,Leonardo Ruiz Pineda,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43587,725751098,Stub,Juan Vicente Paredes Torrealba,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43588,732433158,Start,Reinaldo Leandro Mora,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43589,736684928,Start,Carlos Augusto León,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43590,740807680,Stub,Paulina Gamus,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43591,744454053,Stub,José Manuel Hernández,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43592,746256097,Stub,Lolita Aniyar de Castro,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43593,748101840,Stub,Luciano Valero,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43594,749255659,Stub,Diego Osorio Villegas,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43595,749701596,Stub,Omar Barboza,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43596,750189442,Start,Carmelo Lauría Lesseur,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43597,754348963,Start,Lucas Rincón Romero,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43598,757618468,Stub,Victoria Mata,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43599,758703821,Start,Alirio Ugarte Pelayo,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43600,759665673,Start,Hugo de los Reyes Chávez,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43601,761463732,Stub,Vanessa Davies,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43602,762388241,Start,Oscar Celli Gerbasi,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43603,763818107,Stub,Claudio Fermín,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43604,764517423,C,Jesse Chacón,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43605,764933511,Stub,Santos Michelena,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43606,765206213,Start,Diego Bautista Urbaneja,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43607,765416063,Stub,Adolfo Ramírez Torres,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43608,766428124,Start,Pedro Gual Escandón,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43609,766837204,Stub,Ismael García,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43610,767066086,Start,Miguel Ángel Burelli Rivas,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43611,767770248,C,Fernándo Ochoa Antich,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43612,767771079,Stub,Jesús Torrealba,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43613,767796188,Stub,Vladimir Augusto Gessen Rodríguez,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43614,767885578,Start,Ramón Guillermo Aveledo,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43615,768198696,C,Rubén González Cárdenas,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43616,769705412,Start,Rafael Isea,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43617,773333664,Stub,Pedro Rosas Bravo,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43618,773345048,Start,Pedro Atacho,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43619,773838259,Stub,Luis Piñerúa Ordaz,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43620,776277178,Stub,Mario Briceño Iragorry,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43621,776315761,Start,Nelson Merentes,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43622,776608370,Stub,Jesús Mantilla,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43623,777222144,Start,Luis Alberto Machado,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43624,777601615,Stub,José David Cabello,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43625,777604936,Stub,José Gregorio Briceño,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43626,777618237,Stub,José Ramón Rivero,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43627,777622761,Stub,José Vicente Rangel Ávalos,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43628,778062042,Stub,Marialbert Barrios,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43629,779899001,Stub,José Ricardo Salazar,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43630,780708369,Stub,Vicencio Scarano Spisso,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43631,783117901,Stub,Juan Manuel Cajigal y Odoardo,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43632,784350993,Stub,Elena Frías de Chávez,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43633,784480263,Stub,Mercedes Pulido,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43634,785774281,Stub,Juan Bautista Pérez,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43635,787016948,Start,Pompeyo Márquez,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43636,787735292,Start,Renny Ottolina,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43637,788252001,Start,Alejandra Benítez,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43638,788253940,B,Alejandro Peña Esclusa,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43639,788515451,Stub,Ramón Carrizales,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43640,788947434,Start,José María Benegas,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43641,789366232,C,Luis Alfonso Dávila,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43642,789417430,C,César González Martínez,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43643,789480623,Stub,Antonio Rodríguez San Juan,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43644,789646423,Stub,Ismenia Villalba,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43645,789646583,C,Lina Ron,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43646,789647979,Start,María Teresa Castillo,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43647,790436827,Start,Miguel Rodríguez Torres,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43648,790441425,C,Robert Serra,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43649,792850036,C,Tony Álvarez,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43650,793012141,Stub,Henrique Salas Römer,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43651,793176269,Start,Carlos Capriles Ayala,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43652,793178403,Stub,Carlos Escarrá,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43653,793321290,C,Raúl Baduel,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43654,793432827,Start,Celestino Armas,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43655,793993568,Stub,Julián Isaías Rodríguez Diaz,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43656,794790771,Start,Jorge Arreaza,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43657,795494242,Start,Henry Ramos Allup,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43658,795766099,Start,César Pérez Vivas,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43659,795887870,C,Teodoro Petkoff,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43660,796415368,Start,Aníbal José Chávez Frías,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43661,796475937,C,Cilia Flores,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43662,797687372,Start,Adina Bastidas,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43663,798055066,C,Yon Goicoechea,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43664,798198733,Stub,Jorge García Carneiro,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43665,798399530,Stub,Jesús Aguilarte,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43666,798494245,Stub,Ana Mercedes Perez,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43667,799462537,Start,Tamara Adrián,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43668,799462595,Start,Rosmit Mantilla,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43669,799882214,Stub,Diego Alfredo Molero Bellavia,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43670,800562286,Stub,Adolfo Taylhardat,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43671,801011237,Start,Luisa Ortega Díaz,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43672,801436441,GA,Manuel Rosales,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43673,801463273,Start,Benjamín Rausseo,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43674,801725023,Stub,Enrique Mendoza,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43675,801933624,Start,Iris Varela,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43676,801934804,Start,Freddy Bernal,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43677,801974234,Start,Ernesto Villegas,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43678,802022026,Start,Jacqueline Faría,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43679,802323381,C,Moisés Naím,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43680,802947460,Start,Felix Díaz Ortega,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43681,804889408,Start,Manuel Díaz Rodríguez,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
43682,804932787,GA,María Corina Machado,Venezuela,28.645,LATIN AMERICA AND THE CARIBBEAN
